track_id,source,year,position,audio_path,filename,artist,title,status,cache_path,selected_duration_sec,raw_voiced_coverage,selected_voiced_coverage,skip_reason
billboard_2012_04,billboard,2012,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2012_4_Maroon 5 feat. Wiz Khalifa_Payphone_vocals.mp3,2012_4_Maroon 5 feat. Wiz Khalifa_Payphone_vocals.mp3,Maroon 5 feat. Wiz Khalifa,Payphone,pending,,,,,
billboard_2012_05,billboard,2012,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2012_5_Ellie Goulding_Lights_vocals.mp3,2012_5_Ellie Goulding_Lights_vocals.mp3,Ellie Goulding,Lights,pending,,,,,
billboard_2013_01,billboard,2013,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2013_1_Macklemore and Ryan Lewis feat. Wanz_Thrift Shop_vocals.mp3,2013_1_Macklemore and Ryan Lewis feat. Wanz_Thrift Shop_vocals.mp3,Macklemore and Ryan Lewis feat. Wanz,Thrift Shop,pending,,,,,
billboard_2013_02,billboard,2013,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2013_2_Robin Thicke feat. TI and Pharrell Williams_Blurred Lines_vocals.mp3,2013_2_Robin Thicke feat. TI and Pharrell Williams_Blurred Lines_vocals.mp3,Robin Thicke feat. TI and Pharrell Williams,Blurred Lines,pending,,,,,
billboard_2013_03,billboard,2013,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2013_3_Imagine Dragons_Radioactive_vocals.mp3,2013_3_Imagine Dragons_Radioactive_vocals.mp3,Imagine Dragons,Radioactive,pending,,,,,
billboard_2013_04,billboard,2013,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2013_4_Baauer_Harlem Shake_vocals.mp3,2013_4_Baauer_Harlem Shake_vocals.mp3,Baauer,Harlem Shake,pending,,,,,
billboard_2013_05,billboard,2013,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2013_5_Macklemore and Ryan Lewis feat. Ray Dalton_Can't Hold Us_vocals.mp3,2013_5_Macklemore and Ryan Lewis feat. Ray Dalton_Can't Hold Us_vocals.mp3,Macklemore and Ryan Lewis feat. Ray Dalton,Can't Hold Us,pending,,,,,
billboard_2014_01,billboard,2014,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2014_1_Pharrell Williams_Happy_vocals.mp3,2014_1_Pharrell Williams_Happy_vocals.mp3,Pharrell Williams,Happy,pending,,,,,
billboard_2014_02,billboard,2014,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2014_2_Katy Perry and Juicy J_Dark Horse_vocals.mp3,2014_2_Katy Perry and Juicy J_Dark Horse_vocals.mp3,Katy Perry and Juicy J,Dark Horse,pending,,,,,
billboard_2014_03,billboard,2014,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2014_3_John Legend_All of Me_vocals.mp3,2014_3_John Legend_All of Me_vocals.mp3,John Legend,All of Me,pending,,,,,
billboard_2014_04,billboard,2014,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2014_4_Iggy Azalea feat. Charli XCX_Fancy_vocals.mp3,2014_4_Iggy Azalea feat. Charli XCX_Fancy_vocals.mp3,Iggy Azalea feat. Charli XCX,Fancy,pending,,,,,
billboard_2014_05,billboard,2014,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2014_5_OneRepublic_Counting Stars_vocals.mp3,2014_5_OneRepublic_Counting Stars_vocals.mp3,OneRepublic,Counting Stars,pending,,,,,
billboard_2015_01,billboard,2015,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2015_1_Mark Ronson feat. Bruno Mars_Uptown Funk_vocals.mp3,2015_1_Mark Ronson feat. Bruno Mars_Uptown Funk_vocals.mp3,Mark Ronson feat. Bruno Mars,Uptown Funk,pending,,,,,
billboard_2015_02,billboard,2015,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2015_2_Ed Sheeran_Thinking Out Loud_vocals.mp3,2015_2_Ed Sheeran_Thinking Out Loud_vocals.mp3,Ed Sheeran,Thinking Out Loud,pending,,,,,
billboard_2015_03,billboard,2015,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2015_3_Wiz Khalifa feat. Charlie Puth_See You Again_vocals.mp3,2015_3_Wiz Khalifa feat. Charlie Puth_See You Again_vocals.mp3,Wiz Khalifa feat. Charlie Puth,See You Again,pending,,,,,
billboard_2015_04,billboard,2015,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2015_4_Fetty Wap_Trap Queen_vocals.mp3,2015_4_Fetty Wap_Trap Queen_vocals.mp3,Fetty Wap,Trap Queen,pending,,,,,
billboard_2015_05,billboard,2015,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2015_5_Maroon 5_Sugar_vocals.mp3,2015_5_Maroon 5_Sugar_vocals.mp3,Maroon 5,Sugar,pending,,,,,
billboard_2016_01,billboard,2016,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2016_1_Justin Bieber_Love Yourself_vocals.mp3,2016_1_Justin Bieber_Love Yourself_vocals.mp3,Justin Bieber,Love Yourself,pending,,,,,
billboard_2016_02,billboard,2016,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2016_2_Justin Bieber_Sorry_vocals.mp3,2016_2_Justin Bieber_Sorry_vocals.mp3,Justin Bieber,Sorry,pending,,,,,
billboard_2016_03,billboard,2016,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2016_3_Drake feat. Wizkid and Kyla_One Dance_vocals.mp3,2016_3_Drake feat. Wizkid and Kyla_One Dance_vocals.mp3,Drake feat. Wizkid and Kyla,One Dance,pending,,,,,
billboard_2016_04,billboard,2016,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2016_4_Rihanna feat. Drake_Work_vocals.mp3,2016_4_Rihanna feat. Drake_Work_vocals.mp3,Rihanna feat. Drake,Work,pending,,,,,
billboard_2016_05,billboard,2016,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2016_5_Twenty One Pilots_Stressed Out_vocals.mp3,2016_5_Twenty One Pilots_Stressed Out_vocals.mp3,Twenty One Pilots,Stressed Out,pending,,,,,
billboard_2017_01,billboard,2017,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2017_1_Ed Sheeran_Shape of You_vocals.mp3,2017_1_Ed Sheeran_Shape of You_vocals.mp3,Ed Sheeran,Shape of You,pending,,,,,
billboard_2017_02,billboard,2017,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2017_2_Luis Fonsi and Daddy Yankee feat. Justin Bieber_Despacito (Remix)_vocals.mp3,2017_2_Luis Fonsi and Daddy Yankee feat. Justin Bieber_Despacito (Remix)_vocals.mp3,Luis Fonsi and Daddy Yankee feat. Justin Bieber,Despacito (Remix),pending,,,,,
billboard_2017_03,billboard,2017,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2017_3_Bruno Mars_That's What I Like_vocals.mp3,2017_3_Bruno Mars_That's What I Like_vocals.mp3,Bruno Mars,That's What I Like,pending,,,,,
billboard_2017_04,billboard,2017,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2017_4_Kendrick Lamar_Humble_vocals.mp3,2017_4_Kendrick Lamar_Humble_vocals.mp3,Kendrick Lamar,Humble,pending,,,,,
billboard_2017_05,billboard,2017,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2017_5_The Chainsmokers and Coldplay_Something Just Like This_vocals.mp3,2017_5_The Chainsmokers and Coldplay_Something Just Like This_vocals.mp3,The Chainsmokers and Coldplay,Something Just Like This,pending,,,,,
billboard_2018_01,billboard,2018,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2018_1_Drake_God's Plan_vocals.mp3,2018_1_Drake_God's Plan_vocals.mp3,Drake,God's Plan,pending,,,,,
billboard_2018_02,billboard,2018,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2018_2_Ed Sheeran_Perfect_vocals.mp3,2018_2_Ed Sheeran_Perfect_vocals.mp3,Ed Sheeran,Perfect,pending,,,,,
billboard_2018_03,billboard,2018,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2018_3_Bebe Rexha feat. Florida Georgia Line_Meant to Be_vocals.mp3,2018_3_Bebe Rexha feat. Florida Georgia Line_Meant to Be_vocals.mp3,Bebe Rexha feat. Florida Georgia Line,Meant to Be,pending,,,,,
billboard_2018_04,billboard,2018,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2018_4_Camila Cabello feat. Young Thug_Havana_vocals.mp3,2018_4_Camila Cabello feat. Young Thug_Havana_vocals.mp3,Camila Cabello feat. Young Thug,Havana,pending,,,,,
billboard_2018_05,billboard,2018,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2018_5_Post Malone feat. 21 Savage_rockstar_vocals.mp3,2018_5_Post Malone feat. 21 Savage_rockstar_vocals.mp3,Post Malone feat. 21 Savage,rockstar,pending,,,,,
billboard_2019_01,billboard,2019,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2019_1_Lil Nas X feat. Billy Ray Cyrus_Old Town Road - Remix_vocals.mp3,2019_1_Lil Nas X feat. Billy Ray Cyrus_Old Town Road - Remix_vocals.mp3,Lil Nas X feat. Billy Ray Cyrus,Old Town Road - Remix,pending,,,,,
billboard_2019_02,billboard,2019,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2019_2_Post Malone and Swae Lee_Sunflower_vocals.mp3,2019_2_Post Malone and Swae Lee_Sunflower_vocals.mp3,Post Malone and Swae Lee,Sunflower,pending,,,,,
billboard_2019_03,billboard,2019,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2019_3_Halsey_Without Me_vocals.mp3,2019_3_Halsey_Without Me_vocals.mp3,Halsey,Without Me,pending,,,,,
billboard_2019_04,billboard,2019,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2019_4_Billie Eilish_Bad Guy_vocals.mp3,2019_4_Billie Eilish_Bad Guy_vocals.mp3,Billie Eilish,Bad Guy,pending,,,,,
billboard_2019_05,billboard,2019,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2019_5_Post Malone_Wow_vocals.mp3,2019_5_Post Malone_Wow_vocals.mp3,Post Malone,Wow,pending,,,,,
billboard_2020_01,billboard,2020,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2020_1_The Weeknd_Blinding Lights_vocals.mp3,2020_1_The Weeknd_Blinding Lights_vocals.mp3,The Weeknd,Blinding Lights,pending,,,,,
billboard_2020_02,billboard,2020,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2020_2_Post Malone_Circles_vocals.mp3,2020_2_Post Malone_Circles_vocals.mp3,Post Malone,Circles,pending,,,,,
billboard_2020_03,billboard,2020,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2020_3_Roddy Ricch_The Box_vocals.mp3,2020_3_Roddy Ricch_The Box_vocals.mp3,Roddy Ricch,The Box,pending,,,,,
billboard_2020_04,billboard,2020,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2020_4_Dua Lipa_Don't Start Now_vocals.mp3,2020_4_Dua Lipa_Don't Start Now_vocals.mp3,Dua Lipa,Don't Start Now,pending,,,,,
billboard_2020_05,billboard,2020,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2020_5_DaBaby feat. Roddy Ricch_Rockstar_vocals.mp3,2020_5_DaBaby feat. Roddy Ricch_Rockstar_vocals.mp3,DaBaby feat. Roddy Ricch,Rockstar,pending,,,,,
billboard_2021_01,billboard,2021,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2021_1_Dua Lipa_Levitating_vocals.mp3,2021_1_Dua Lipa_Levitating_vocals.mp3,Dua Lipa,Levitating,pending,,,,,
billboard_2021_02,billboard,2021,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2021_2_The Weeknd and Ariana Grande_Save Your Tears_vocals.mp3,2021_2_The Weeknd and Ariana Grande_Save Your Tears_vocals.mp3,The Weeknd and Ariana Grande,Save Your Tears,pending,,,,,
billboard_2021_03,billboard,2021,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2021_3_The Weeknd_Blinding Lights_vocals.mp3,2021_3_The Weeknd_Blinding Lights_vocals.mp3,The Weeknd,Blinding Lights,pending,,,,,
billboard_2021_04,billboard,2021,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2021_4_24kGoldn feat. Iann Dior_Mood_vocals.mp3,2021_4_24kGoldn feat. Iann Dior_Mood_vocals.mp3,24kGoldn feat. Iann Dior,Mood,pending,,,,,
billboard_2021_05,billboard,2021,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2021_5_Olivia Rodrigo_Good 4 U_vocals.mp3,2021_5_Olivia Rodrigo_Good 4 U_vocals.mp3,Olivia Rodrigo,Good 4 U,pending,,,,,
billboard_2022_01,billboard,2022,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2022_1_Glass Animals_Heat Waves_vocals.mp3,2022_1_Glass Animals_Heat Waves_vocals.mp3,Glass Animals,Heat Waves,pending,,,,,
billboard_2022_02,billboard,2022,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2022_2_Harry Styles_As It Was_vocals.mp3,2022_2_Harry Styles_As It Was_vocals.mp3,Harry Styles,As It Was,pending,,,,,
billboard_2022_03,billboard,2022,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2022_3_Kid Laroi and Justin Bieber_Stay_vocals.mp3,2022_3_Kid Laroi and Justin Bieber_Stay_vocals.mp3,Kid Laroi and Justin Bieber,Stay,pending,,,,,
billboard_2022_04,billboard,2022,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2022_4_Adele_Easy On Me_vocals.mp3,2022_4_Adele_Easy On Me_vocals.mp3,Adele,Easy On Me,pending,,,,,
billboard_2022_05,billboard,2022,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2022_5_Ed Sheeran_Shivers_vocals.mp3,2022_5_Ed Sheeran_Shivers_vocals.mp3,Ed Sheeran,Shivers,pending,,,,,
billboard_2023_01,billboard,2023,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2023_1_Morgan Wallen_Last Night_vocals.mp3,2023_1_Morgan Wallen_Last Night_vocals.mp3,Morgan Wallen,Last Night,pending,,,,,
billboard_2023_02,billboard,2023,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2023_2_Miley Cyrus_Flowers_vocals.mp3,2023_2_Miley Cyrus_Flowers_vocals.mp3,Miley Cyrus,Flowers,pending,,,,,
billboard_2023_03,billboard,2023,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2023_3_SZA_Kill Bill_vocals.mp3,2023_3_SZA_Kill Bill_vocals.mp3,SZA,Kill Bill,pending,,,,,
billboard_2023_04,billboard,2023,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2023_4_Taylor Swift_Anti-Hero_vocals.mp3,2023_4_Taylor Swift_Anti-Hero_vocals.mp3,Taylor Swift,Anti-Hero,pending,,,,,
billboard_2023_05,billboard,2023,05,"/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2023_5_Metro Boomin, The Weeknd and 21 Savage_Creepin'_vocals.mp3","2023_5_Metro Boomin, The Weeknd and 21 Savage_Creepin'_vocals.mp3","Metro Boomin, The Weeknd and 21 Savage",Creepin',pending,,,,,
billboard_2024_01,billboard,2024,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2024_1_Teddy Swims_Lose Control_vocals.mp3,2024_1_Teddy Swims_Lose Control_vocals.mp3,Teddy Swims,Lose Control,pending,,,,,
billboard_2024_02,billboard,2024,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2024_2_Shaboozey_A Bar Song (Tipsy)_vocals.mp3,2024_2_Shaboozey_A Bar Song (Tipsy)_vocals.mp3,Shaboozey,A Bar Song (Tipsy),pending,,,,,
billboard_2024_03,billboard,2024,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2024_3_Benson Boone_Beautiful Things_vocals.mp3,2024_3_Benson Boone_Beautiful Things_vocals.mp3,Benson Boone,Beautiful Things,pending,,,,,
billboard_2024_04,billboard,2024,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2024_4_Post Malone feat. Morgan Wallen_I Had Some Help_vocals.mp3,2024_4_Post Malone feat. Morgan Wallen_I Had Some Help_vocals.mp3,Post Malone feat. Morgan Wallen,I Had Some Help,pending,,,,,
billboard_2024_05,billboard,2024,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/2024_5_Jack Harlow_Lovin' On Me_vocals.mp3,2024_5_Jack Harlow_Lovin' On Me_vocals.mp3,Jack Harlow,Lovin' On Me,pending,,,,,
suno_v4_5_1950_01,suno_v4_5,1950,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1950_1_38fa2ceb-b210-4c6c-9c91-40b5bf255495_vocals.mp3,1950_1_38fa2ceb-b210-4c6c-9c91-40b5bf255495_vocals.mp3,Gordon Jenkins & The Weavers,Goodnight Irene,pending,,,,,
suno_v4_5_1950_02,suno_v4_5,1950,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1950_2_16ebda6e-5af5-4bf3-a5ef-65bfb30b7ea9_vocals.mp3,1950_2_16ebda6e-5af5-4bf3-a5ef-65bfb30b7ea9_vocals.mp3,Nat King Cole,Mona Lisa,pending,,,,,
suno_v4_5_1950_03,suno_v4_5,1950,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1950_3_aa7eff4d-63cf-44fd-988c-027c7ab55941_vocals.mp3,1950_3_aa7eff4d-63cf-44fd-988c-027c7ab55941_vocals.mp3,Anton Karas,Third Man Theme,pending,,,,,
suno_v4_5_1950_04,suno_v4_5,1950,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1950_4_09f37e8c-f7de-42ec-bb36-137f07e9c10a_vocals.mp3,1950_4_09f37e8c-f7de-42ec-bb36-137f07e9c10a_vocals.mp3,Gary & Bing Crosby,Sam's Song,pending,,,,,
suno_v4_5_1950_05,suno_v4_5,1950,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1950_5_078c5961-e751-4194-9ecc-75a2558da972_vocals.mp3,1950_5_078c5961-e751-4194-9ecc-75a2558da972_vocals.mp3,Gary & Bing Crosby,Simple Melody,pending,,,,,
suno_v4_5_1951_01,suno_v4_5,1951,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1951_1_3c268d53-7b64-4355-a8c1-4f21ae6c36d1_vocals.mp3,1951_1_3c268d53-7b64-4355-a8c1-4f21ae6c36d1_vocals.mp3,Nat King Cole,Too Young,pending,,,,,
suno_v4_5_1951_02,suno_v4_5,1951,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1951_2_46525c12-edea-4312-9f93-375886da24ae_vocals.mp3,1951_2_46525c12-edea-4312-9f93-375886da24ae_vocals.mp3,Tony Bennett,Because of You,pending,,,,,
suno_v4_5_1951_03,suno_v4_5,1951,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1951_3_df5a0420-c85e-480e-9358-676403392036_vocals.mp3,1951_3_df5a0420-c85e-480e-9358-676403392036_vocals.mp3,Les Paul & Mary Ford,How High the Moon,pending,,,,,
suno_v4_5_1951_04,suno_v4_5,1951,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1951_4_cab4549b-b6b1-4e0d-8818-f806d0e8a2a2_vocals.mp3,1951_4_cab4549b-b6b1-4e0d-8818-f806d0e8a2a2_vocals.mp3,Rosemary Clooney,Come on-a My House,pending,,,,,
suno_v4_5_1951_05,suno_v4_5,1951,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1951_5_7fed4746-8386-4f98-835b-5cba6f198a47_vocals.mp3,1951_5_7fed4746-8386-4f98-835b-5cba6f198a47_vocals.mp3,Mario Lanza,Be My Love,pending,,,,,
suno_v4_5_1952_01,suno_v4_5,1952,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/suno_v4_5/vocals/batch_1/1952_1_c2aa2401-970f-41fa-8619-de4f251d56b8_vocals.mp3,1952_1_c2aa2401-970f-41fa-8619-de4f251d56b8_vocals.mp3,Leroy Anderson,Blue Tango,pending,,,,,
