track_id,source,year,position,artist,title,alpha_dfa,alpha_width,alpha_peak,spectrum_skew,mfdfa_ok,contour_length
billboard_1960_03,billboard,1960,03,The Everly Brothers,Cathy's Clown,1.232358237106821,10.93225725093373,11.264498218327986,-0.8698145827608262,True,1506.0
billboard_2003_04,billboard,2003,04,Beyonce featuring Jay-Z,Crazy in Love,1.002820729211642,16.106732227848212,16.229298302526672,-0.9029900312348854,True,4055.0
billboard_2004_01,billboard,2004,01,Usher feat. Lil John & Ludacris,Yeah!,1.1945906596285087,9.261896947046694,9.85754695571569,-0.9219990515550297,True,1792.0
billboard_1960_04,billboard,1960,04,Johnny Preston,Running Bear,0.8467143370574427,1.903406674690121,1.0633135169163481,0.5014184931809664,True,5280.0
billboard_2004_04,billboard,2004,04,Maroon 5,This Love,1.1272528690568733,5.468777287023409,3.4373899151738563,0.06325577038201657,True,2545.0
billboard_2005_02,billboard,2005,02,Gwen Stefani,Hollaback Girl,1.266361406587173,14.370442053857172,14.927708279710629,-0.9006258259616152,True,1773.0
billboard_1993_02,billboard,1993,02,Tag Team,Whoomp! (There It Is),1.0754823385834722,3.9081665643772876,2.3062777477295002,0.20168591524321702,True,3408.0
billboard_2005_05,billboard,2005,05,Ciara feat. Missy Elliot,"1, 2 Step",1.0521420869171965,15.130682459187252,15.598051413870422,-0.9318335934400654,True,1544.0
billboard_1950_05,billboard,1950,05,Gary & Bing Crosby,Simple Melody,0.9559490549609513,16.253137067092993,16.59649951869622,-0.9466112511742629,True,1474.0
billboard_2007_04,billboard,2007,04,Fergie,Big Girls Don't Cry (Personal),1.2103484029136367,10.853426536552126,11.21466347499819,-0.9083972791777498,True,1844.0
billboard_2006_05,billboard,2006,05,Shakira feat. Wyclef Jean,Hips Don't Lie,1.2042890821150845,15.773747848606385,16.234214026416907,-0.9223907923960425,True,1505.0
billboard_2002_03,billboard,2002,03,Nelly,Hot in Herre,0.7435547486832595,15.799487964487895,16.02011585539202,-0.9551095514735638,True,2343.0
billboard_2006_03,billboard,2006,03,Nelly Furtado feat. Timbaland,Promiscuous,1.2170923588002711,11.451592920864618,11.985305260807252,-0.910493666869487,True,1748.0
billboard_2006_01,billboard,2006,01,Daniel Powter,Bad Day,1.0627540528567996,15.495670816426191,15.474305585805382,-0.9007310465310308,True,1585.0
billboard_1961_03,billboard,1961,03,The Highwaymen,Michael (Row the Boat Ashore),0.9604331332352457,13.406500481670161,13.554385785941918,-0.9129446501680434,True,1644.0
billboard_2007_03,billboard,2007,03,Gwen Stefani feat. Akon,The Sweet Escape,1.2707146787347063,13.232181924454768,13.438200074077486,-0.8695279197051015,True,1572.0
billboard_2005_03,billboard,2005,03,Mario,Let Me Love You,0.9239177666246642,11.095044322652527,11.125336070309345,-0.8819569107895292,True,3391.0
billboard_2008_05,billboard,2008,05,Timbaland feat. OneRepublic,Apologize,1.1758490104631183,15.02235884355691,15.405576959546153,-0.921848480438747,True,1991.0
billboard_1985_03,billboard,1985,03,Wham!,Wake Me Up Before You Go-Go,1.1900050958260815,14.853093685968178,14.905866269168627,-0.8814629404335227,True,2935.0
billboard_2007_05,billboard,2007,05,T-Pain feat. Yung Joc,Buy U a Drank (Shawty Snappin'),0.9887898725265206,6.049407836166724,6.321925608088918,-0.8792731134669779,True,1787.0
billboard_1986_04,billboard,1986,04,Patti LaBelle feat. Michael McDonald,On My Own,1.3971561294727073,10.979513778724382,11.207082841302949,-0.8481554367271664,True,1839.0
billboard_2001_05,billboard,2001,05,Jennifer Lopez feat. Ja Rule,I'm Real (Murder Remix),1.1877441097602865,10.025332858627673,10.579188208241987,-0.9517839883460265,True,1811.0
billboard_1973_04,billboard,1973,04,Marvin Gaye,Let's Get It On,1.1972472088390005,14.030016592492856,14.478167792307119,-0.9238585919571984,True,1839.0
billboard_2008_02,billboard,2008,02,Leona Lewis,Bleeding Love,1.2153107892337593,15.808050968490752,16.084042363590015,-0.9183279757334457,True,1848.0
billboard_2007_02,billboard,2007,02,Rihanna feat. Jay-Z,Umbrella,0.8232612120864797,9.775378694105703,9.815772380682148,-0.9413897885459408,True,5601.0
billboard_1954_03,billboard,1954,03,Rosemary Clooney,Hey There,1.1470400434945973,15.358118265069155,15.49140683791856,-0.9002076205336503,True,3054.0
billboard_2009_02,billboard,2009,02,Lady Gaga,Poker Face,1.0393144806308294,13.829161184315355,14.381187222549244,-0.9285459444566259,True,1742.0
billboard_2006_02,billboard,2006,02,Sean Paul,Temperature,0.6065243444376708,15.01765882214693,14.91524476954595,-0.9048726150809003,True,7051.0
billboard_2008_03,billboard,2008,03,Alicia Keys,No One,1.2863408971228836,14.968476764105867,15.302310547894336,-0.9167321366784603,True,2566.0
billboard_2009_04,billboard,2009,04,The Black Eyed Peas,I Gotta Feeling,0.9594125803906247,7.275822062956882,4.064571197862432,0.1159004981962516,True,2752.0
billboard_2007_01,billboard,2007,01,Beyonce,Irreplaceable,0.9695497351485962,0.7752071225316115,1.0818251057431083,-0.46249990114366324,True,6397.0
billboard_2009_01,billboard,2009,01,The Black Eyed Peas,Boom Boom Pow,1.1355956526599673,13.521006234525544,14.02663829371113,-0.9114473695726948,True,3568.0
billboard_2009_05,billboard,2009,05,Taylor Swift,Love Story,1.050770279539868,5.65305391911092,6.241433853882526,-0.8698959873323635,True,1676.0
billboard_2012_03,billboard,2012,03,Fun feat. Janelle Monae,We Are Young,1.298875590545307,11.032124298166552,11.410164111735611,-0.8669790510428668,True,1907.0
billboard_2010_01,billboard,2010,01,Kesha,Tik Tok,0.9803316178702439,10.317123028996999,5.707600893666911,0.024013887680152324,True,2159.0
billboard_2012_02,billboard,2012,02,Carly Rae Jepsen,Call Me Maybe,1.1066198363240696,12.507869933323063,1.2207814225358078,0.9761445340215439,True,1418.0
billboard_1964_04,billboard,1964,04,Roy Orbison,"Oh, Pretty Woman",1.0527779997330657,13.125128589755866,13.008017692399193,-0.8593526736630824,True,3134.0
billboard_2009_03,billboard,2009,03,Lady Gaga feat. Colby O'Donis,Just Dance,0.8773031458425701,0.6757987330775226,1.0485395326006168,-0.07579469693660833,True,6873.0
billboard_1961_01,billboard,1961,01,Bobby Lewis,Tossin' and Turnin',1.0833941882760976,1.237915453410637,-0.06423824552334567,1.0,True,1802.0
billboard_2011_04,billboard,2011,04,Katy Perry feat. Kanye West,E.T.,0.9823198580435554,3.5911306978173734,2.0730961239011743,0.26559072698469843,True,3943.0
billboard_2011_02,billboard,2011,02,LMFAO feat. Lauren Bennett and GoonRock,Party Rock Anthem,1.126408682115438,13.01891675781199,13.728570855456255,-0.9361882470558873,True,1647.0
billboard_2010_03,billboard,2010,03,Train,"Hey, Soul Sister",0.8469238636714014,5.299867885972668,2.190859021813648,0.2590933655721227,True,4716.0
billboard_1997_05,billboard,1997,05,Diddy feat. Mase,Can't Nobody Hold Me Down,0.6653452624849072,13.84244656204344,14.216599479947831,-0.9671407831327551,True,2329.0
billboard_2011_03,billboard,2011,03,Katy Perry,Firework,1.228410973337929,7.765540920329478,4.740437534972289,-0.001830861614387825,True,2556.0
billboard_2012_01,billboard,2012,01,Gotye feat. Kimbra,Somebody That I Used to Know,1.3047261958765823,8.748474866799691,8.806933422495177,-0.7793027572022148,True,1749.0
billboard_2012_05,billboard,2012,05,Ellie Goulding,Lights,1.0561439329973448,8.904740464947555,9.059849962537164,-0.8104291123282534,True,2844.0
billboard_2011_01,billboard,2011,01,Adele,Rolling in the Deep,1.0954925051819702,1.6212906684302784,1.2090139962004844,0.5561369273074395,True,3647.0
billboard_2013_05,billboard,2013,05,Macklemore and Ryan Lewis feat. Ray Dalton,Can't Hold Us,0.8847318635123059,8.875683450802446,8.741543672288913,-0.8229926321102821,True,1833.0
billboard_1987_04,billboard,1987,04,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),1.2975077362610608,11.433549131080625,11.873761501918693,-0.8837096883046203,True,1704.0
billboard_1954_01,billboard,1954,01,Kitty Kallen,Little Things Mean a Lot,1.2580941043956113,15.495511436529927,15.62956623235604,-0.886707696457379,True,1591.0
billboard_1996_03,billboard,1996,03,Celine Dion,Because You Loved Me,1.2060174483548303,13.969477656563397,14.378005209410759,-0.9309943486551022,True,3080.0
billboard_2013_02,billboard,2013,02,Robin Thicke feat. TI and Pharrell Williams,Blurred Lines,1.1257669845602796,7.1265721139481695,4.24541473193548,0.07160673074604171,True,2503.0
billboard_1975_01,billboard,1975,01,Captain & Tennille,Love Will Keep Us Together,0.8834062741204703,6.798613813129844,3.4582404469213026,0.16577846852084085,True,3545.0
billboard_2015_01,billboard,2015,01,Mark Ronson feat. Bruno Mars,Uptown Funk,1.1272986876636406,14.029035409836291,14.552350636889344,-0.9568124335019689,True,1429.0
billboard_2014_05,billboard,2014,05,OneRepublic,Counting Stars,1.1952299765477672,4.75464351645787,1.1983542815760453,0.8841766190449324,True,2496.0
billboard_2014_03,billboard,2014,03,John Legend,All of Me,1.0120086830075588,3.751952430595648,2.292291476651684,0.12078396043601684,True,3939.0
billboard_1979_05,billboard,1979,05,Peaches & Herb,Reunited,1.1164586950824766,13.561145612794899,14.292118527772118,-0.9688414000548393,True,2049.0
billboard_2013_04,billboard,2013,04,Baauer,Harlem Shake,0.8684653572994154,0.8706347621546691,1.0101871790803676,-0.46580035019498334,True,8424.0
billboard_2016_02,billboard,2016,02,Justin Bieber,Sorry,0.9781065160304643,14.184397652811157,14.772163646592588,-0.9599085482097417,True,1831.0
billboard_2014_02,billboard,2014,02,Katy Perry and Juicy J,Dark Horse,0.994453436404855,7.517552809544576,4.199909034866019,0.12326976638506912,True,2782.0
billboard_1968_04,billboard,1968,04,Otis Redding,(Sittin' On) The Dock of the Bay,0.9979975005735195,15.145487638622619,15.191567148931028,-0.8889557221398522,True,1596.0
billboard_2011_05,billboard,2011,05,"Pitbull feat. Ne-Yo, Afrojack and Nayer",Give Me Everything,1.0664629972461028,15.923908150036079,16.18138236921743,-0.9182035619490619,True,3592.0
billboard_2016_01,billboard,2016,01,Justin Bieber,Love Yourself,0.7992400540137478,6.526049896899202,3.184302740367454,0.21105535454248997,True,2312.0
billboard_1971_04,billboard,1971,04,The Osmonds,One Bad Apple,1.2468504492771493,12.763058294075284,13.149819181353209,-0.9333870548044809,True,2122.0
billboard_2015_02,billboard,2015,02,Ed Sheeran,Thinking Out Loud,1.3225389994240337,1.208203051983268,2.0428439647374113,-0.5815161750444533,True,2145.0
billboard_2014_01,billboard,2014,01,Pharrell Williams,Happy,0.7047081705826335,1.253331931666974,0.854589710646402,0.04722193293565306,True,5941.0
billboard_2016_04,billboard,2016,04,Rihanna feat. Drake,Work,0.6996753669267487,1.1812882888292862,0.8026447292689154,0.31758062018458605,True,4133.0
billboard_2017_03,billboard,2017,03,Bruno Mars,That's What I Like,0.9601726200406272,4.909710408756243,3.0570271521130117,0.020328342305197193,True,2285.0
billboard_1981_04,billboard,1981,04,John Lennon,(Just Like) Starting Over,1.0759390132137947,15.426751425046335,15.642819746099605,-0.9223734976478892,True,1750.0
billboard_1963_01,billboard,1963,01,The Beach Boys,Surfin' USA,1.431471889929754,14.772488077583974,15.25559364540291,-0.9197229977571062,True,1719.0
billboard_2017_01,billboard,2017,01,Ed Sheeran,Shape of You,0.7501393907595291,7.8863348638719195,4.104050342717634,0.10901755928589134,True,2582.0
billboard_2002_05,billboard,2002,05,The Calling,Wherever You Will Go,1.0787874671071602,11.268131760083447,11.664349714829399,-0.9044201519522115,True,2824.0
billboard_2005_01,billboard,2005,01,Mariah Carey,We Belong Together,0.7842114710601527,0.7137961653393932,0.8701715305425138,0.3173793695933861,True,5789.0
billboard_2015_03,billboard,2015,03,Wiz Khalifa feat. Charlie Puth,See You Again,1.012338155669359,1.2290360206481914,1.223708154599045,0.19777412426207516,True,6385.0
billboard_2017_04,billboard,2017,04,Kendrick Lamar,Humble,0.8656773261127829,10.351069510168301,0.895080021828921,0.9923234726334607,True,2085.0
billboard_2021_01,billboard,2021,01,Dua Lipa,Levitating,1.1775317634126141,15.967387762694417,16.329640203004203,-0.9121132388195482,True,1425.0
billboard_2020_01,billboard,2020,01,The Weeknd,Blinding Lights,1.146737410500489,1.441540560199659,1.446779166971547,0.3405266260266917,True,3153.0
billboard_2022_02,billboard,2022,02,Harry Styles,As It Was,1.1064119080371209,8.44236202852568,4.9488731383752995,0.04569288658804802,True,1894.0
billboard_2024_01,billboard,2024,01,Teddy Swims,Lose Control,0.937731738496676,16.488592627721104,16.12088002650674,-0.8873705394167426,True,1325.0
billboard_2018_05,billboard,2018,05,Post Malone feat. 21 Savage,rockstar,1.0022929340665307,15.884474538393338,16.129599217590197,-0.9307576282682711,True,2844.0
billboard_2018_03,billboard,2018,03,Bebe Rexha feat. Florida Georgia Line,Meant to Be,0.8893347067705366,9.836364983220076,10.191225925606247,-0.9242914185397088,True,2869.0
billboard_2023_03,billboard,2023,03,SZA,Kill Bill,0.9228943749661754,10.995571204401324,11.354974707930538,-0.9457070095627489,True,1989.0
billboard_2023_01,billboard,2023,01,Morgan Wallen,Last Night,0.8473626301206526,14.132358794118314,14.248067230358174,-0.9241429519673198,True,1856.0
billboard_2018_04,billboard,2018,04,Camila Cabello feat. Young Thug,Havana,0.8398945933005709,1.4127696566876722,0.9708641669240947,0.5709503608790311,True,5598.0
billboard_2020_05,billboard,2020,05,DaBaby feat. Roddy Ricch,Rockstar,1.0589851861481472,15.36088647906679,15.946341998722602,-0.9395371827683561,True,1723.0
billboard_2020_02,billboard,2020,02,Post Malone,Circles,1.1693801131905919,12.185777469539635,12.889601300810597,-0.9470732071256291,True,2711.0
billboard_2015_05,billboard,2015,05,Maroon 5,Sugar,1.1243672887155742,12.479473823803712,13.22771431170375,-0.9477420177588796,True,1569.0
billboard_2023_02,billboard,2023,02,Miley Cyrus,Flowers,1.0449463657373121,13.996938596850773,14.388950904186203,-0.9398711194046074,True,2285.0
billboard_2022_01,billboard,2022,01,Glass Animals,Heat Waves,1.064068104478458,7.169712307827581,4.328452939264527,0.03654122555874908,True,2049.0
billboard_2019_02,billboard,2019,02,Post Malone and Swae Lee,Sunflower,0.9336866128029448,13.979545644812198,14.072753796584436,-0.9141333376602054,True,4456.0
billboard_2019_03,billboard,2019,03,Halsey,Without Me,0.8518940718222744,1.7408370586083866,1.114448237120595,0.36213892917214163,True,5670.0
suno_v4_5_1950_05,suno_v4_5,1950,05,Gary & Bing Crosby,Simple Melody,1.1370953746531203,15.824005576534974,15.706937259969095,-0.8700291956746912,True,1854.0
billboard_2022_04,billboard,2022,04,Adele,Easy On Me,1.3018616666062393,14.160734174116385,14.447108338241264,-0.8850957031435409,True,2160.0
billboard_2020_04,billboard,2020,04,Dua Lipa,Don't Start Now,0.7991798114007185,12.390717803981431,1.2584594924833832,0.9513063375396964,True,4308.0
suno_v4_5_1951_01,suno_v4_5,1951,01,Nat King Cole,Too Young,1.167367673312087,16.53117782004076,16.298167789285344,-0.8508223550569387,True,2463.0
billboard_2023_04,billboard,2023,04,Taylor Swift,Anti-Hero,1.168384309004947,12.522890820339112,13.055742762975797,-0.9257379644403941,True,1760.0
billboard_2010_04,billboard,2010,04,Katy Perry feat. Snoop Dogg,California Gurls,1.219975694222004,16.367477543871267,16.84376212088293,-0.8975422963984662,True,2424.0
billboard_1973_03,billboard,1973,03,Roberta Flack,Killing Me Softly with His Song,1.088806071693098,5.755728738128502,3.599900779988928,0.0011686426258311125,True,2730.0
billboard_2022_05,billboard,2022,05,Ed Sheeran,Shivers,0.9395249381447557,10.855434106407824,11.277885107210523,-0.9281513648333874,True,2555.0
suno_v4_5_1952_04,suno_v4_5,1952,04,Jo Stafford,You Belong to Me,1.2184869431513299,15.757863584832533,15.356918505962312,-0.8585296238532683,True,1838.0
suno_v4_5_1951_02,suno_v4_5,1951,02,Tony Bennett,Because of You,1.228682468627743,8.30398822905483,8.972984330191167,-0.9226083566122826,True,2755.0
suno_v4_5_1950_01,suno_v4_5,1950,01,Gordon Jenkins & The Weavers,Goodnight Irene,1.1141901124293034,11.41113298519771,11.458753986196726,-0.8702747007086202,True,3771.0
suno_v4_5_1952_05,suno_v4_5,1952,05,Vera Lynn,Auf Wiederseh’n Sweetheart,1.1108728638694902,1.8502691363049286,1.5617711334406406,-0.2559535328757482,True,3919.0
billboard_2022_03,billboard,2022,03,Kid Laroi and Justin Bieber,Stay,0.7685224483384456,9.176863294445763,4.386600210579458,0.15770546378426065,True,3871.0
suno_v4_5_1953_03,suno_v4_5,1953,03,Patti Page,(How Much Is) That Doggie in the Window,1.1735546937934818,3.322590735012029,3.9846828911719783,-0.7814104597470722,True,1823.0
billboard_2021_04,billboard,2021,04,24kGoldn feat. Iann Dior,Mood,0.8463749167935868,0.07049282515294752,0.8564380999053043,-0.12303691677561641,True,4409.0
billboard_2024_03,billboard,2024,03,Benson Boone,Beautiful Things,1.1529630631130883,13.348431658926927,13.917842385959972,-0.9505220766872505,True,1766.0
billboard_2024_04,billboard,2024,04,Post Malone feat. Morgan Wallen,I Had Some Help,1.2020096393061253,12.77401280897843,13.078743030405562,-0.8892484563448978,True,1659.0
suno_v4_5_1952_03,suno_v4_5,1952,03,Johnnie Ray & The Four Lads,Cry,1.1502333156873528,15.504610239369025,15.696762445639422,-0.8987598756808416,True,2816.0
suno_v4_5_1953_02,suno_v4_5,1953,02,Les Paul & Mary Ford,Vaya con Dios,1.3489237200569764,12.871062625298423,12.638781289583562,-0.811293783007241,True,2095.0
suno_v4_5_1954_02,suno_v4_5,1954,02,Perry Como,Wanted,1.0751024166714578,8.202473094490509,8.822559710264613,-0.968789711637765,True,2389.0
suno_v4_5_1953_01,suno_v4_5,1953,01,Percy Faith,The Song from Moulin Rouge,1.3359057398579604,15.227664866283552,15.131636968746136,-0.8531185523932878,True,2573.0
suno_v4_5_1953_04,suno_v4_5,1953,04,Eddie Fisher,I'm Walking Behind You,0.9672334073392002,15.661557903025331,15.525052800145232,-0.896038364255892,True,2536.0
suno_v4_5_1953_05,suno_v4_5,1953,05,Ames Brothers,"You, You, You",1.3790137459960594,13.014418517209483,13.737715636994864,-0.9426140036553059,True,1731.0
suno_v4_5_1954_03,suno_v4_5,1954,03,Rosemary Clooney,Hey There,1.2660845862436,14.873162659800567,14.704271849476669,-0.8479049607351835,True,1971.0
suno_v4_5_1952_02,suno_v4_5,1952,02,Kay Starr,Wheel of Fortune,1.0867192681020161,7.805684981781696,4.422851703177865,0.025595294547901718,True,4545.0
suno_v4_5_1956_03,suno_v4_5,1956,03,Nelson Riddle,Lisbon Antigua,1.2194576913222406,14.15031679997848,14.008459995716123,-0.8526734384537862,True,1967.0
billboard_2012_04,billboard,2012,04,Maroon 5 feat. Wiz Khalifa,Payphone,1.1373194491392957,8.17159208857227,1.1511038606772714,0.9836208535132392,True,3052.0
suno_v4_5_1954_05,suno_v4_5,1954,05,Jo Stafford,Make Love to Me,1.148362949262763,1.4812629625778195,-0.2509651042582186,1.0,True,2469.0
suno_v4_5_1954_01,suno_v4_5,1954,01,Kitty Kallen,Little Things Mean a Lot,1.0581294271990653,1.8744195267571113,1.3584175343471396,0.3665641706801074,True,6939.0
billboard_2010_05,billboard,2010,05,Usher feat. will.i.am,OMG,1.172890852191102,11.843990261143707,12.445194379319162,-0.9239022765645402,True,2864.0
suno_v4_5_1958_02b,suno_v4_5,1958,02b,The Everly Brothers,Claudette,1.1592730041003358,1.1722830847010106,0.0001839559168308469,0.999876047575843,True,1503.0
suno_v4_5_1955_05,suno_v4_5,1955,05,Les Baxter,Unchained Melody,1.159916525903051,1.5249068139789197,-0.19464156157458645,1.0,True,3207.0
suno_v4_5_1959_01,suno_v4_5,1959,01,Johnny Horton,The Battle of New Orleans,0.9969367126415928,15.402061092790495,15.327264660836818,-0.8841909392047235,True,1559.0
suno_v4_5_1957_04,suno_v4_5,1957,04,Tab Hunter,Young Love,1.2731462960825433,11.722447445952675,12.04150563386851,-0.8848113016896095,True,2757.0
suno_v4_5_1958_02a,suno_v4_5,1958,02a,The Everly Brothers,All I Have to Do Is Dream,1.250414175611224,9.62887311585169,10.340218994479429,-0.931131500837807,True,1673.0
suno_v4_5_1960_02,suno_v4_5,1960,02,Jim Reeves,He'll Have to Go,1.146783838484854,11.615469872872461,11.79347419435723,-0.8976435631826574,True,1610.0
suno_v4_5_1960_03,suno_v4_5,1960,03,The Everly Brothers,Cathy's Clown,1.167815648039765,11.011722997276085,11.321133177815,-0.9201399349329349,True,2353.0
suno_v4_5_1958_03b,suno_v4_5,1958,03b,Elvis Presley,I Beg of You,1.221033107982604,8.885897064800663,9.598219600594234,-0.951106081942303,True,2802.0
suno_v4_5_1961_01,suno_v4_5,1961,01,Bobby Lewis,Tossin' and Turnin',1.0862265194300522,1.2521365417749928,-0.03591085968018848,1.0,True,1458.0
suno_v4_5_1959_04,suno_v4_5,1959,04,Frankie Avalon,Venus,1.1648956188502448,0.8221839159171995,1.5219055173692082,-0.4568348563722591,True,3955.0
billboard_2013_03,billboard,2013,03,Imagine Dragons,Radioactive,0.9141980573587316,2.472911256548708,1.4427597751726684,0.37178673486042335,True,3418.0
suno_v4_5_1959_03,suno_v4_5,1959,03,Lloyd Price,Personality,1.2400362464913008,7.010377723202346,7.355080279163957,-0.8625752740044926,True,1895.0
suno_v4_5_1957_02,suno_v4_5,1957,02,Pat Boone,Love Letters in the Sand,1.0911714618069097,3.7432238112180194,2.699441402115001,-0.045745435227866636,True,4265.0
suno_v4_5_1958_03a,suno_v4_5,1958,03a,Elvis Presley,Don't,1.2964595354239272,10.849294364660631,11.656452673191637,-0.9453016326101928,True,1783.0
suno_v4_5_1958_01,suno_v4_5,1958,01,Domenico Modugno,Volare (Nel blu dipinto di blu),1.12366495424396,2.2248045964488536,1.4347806928089364,0.3071067028087376,True,8026.0
suno_v4_5_1960_05,suno_v4_5,1960,05,Mark Dinning,Teen Angel,1.0601231538723532,1.2186659500931054,-0.003996148995362603,1.0,True,1783.0
suno_v4_5_1961_02,suno_v4_5,1961,02,Patsy Cline and The Jordanaires,I Fall to Pieces,1.103194259341175,1.2219083729499123,1.0588055892539803,-0.7387991601255453,True,1730.0
suno_v4_5_1963_03,suno_v4_5,1963,03,The Cascades,Rhythm of the Rain,0.972719970237285,6.813687203107985,7.087873921315989,-0.8784773917205587,True,1919.0
suno_v4_5_1960_04,suno_v4_5,1960,04,Johnny Preston,Running Bear,1.2438641113534836,14.88433090731152,15.306163940566478,-0.8844084855055486,True,1692.0
suno_v4_5_1956_05,suno_v4_5,1956,05,Gogi Grant,The Wayward Wind,1.0667678213945493,14.585118239751042,15.12041958300739,-0.9669665977333299,True,7778.0
suno_v4_5_1964_04,suno_v4_5,1964,04,Roy Orbison,"Oh, Pretty Woman",1.0311308140708084,15.103683761811897,15.031616333474375,-0.886537526717958,True,1351.0
suno_v4_5_1962_02,suno_v4_5,1962,02,Ray Charles,I Can't Stop Loving You,1.1742761584559467,0.6493232871688255,0.6664906092092369,1.0,True,2058.0
suno_v4_5_1961_03,suno_v4_5,1961,03,The Highwaymen,Michael (Row the Boat Ashore),1.2074042635246702,15.107402197667987,14.893976299855296,-0.8387176702259097,True,2935.0
suno_v4_5_1961_04,suno_v4_5,1961,04,Roy Orbison,Crying,0.9538345034020006,7.33551977588046,7.606014544062987,-0.7920273635171126,True,3235.0
suno_v4_5_1964_01,suno_v4_5,1964,01,The Beatles,I Want to Hold Your Hand,1.0642800004715065,7.586256175767609,4.202918296278479,0.08368077332328208,True,2416.0
suno_v4_5_1963_04,suno_v4_5,1963,04,The Chiffons,He's So Fine,1.2720910490822126,13.674521572457829,14.300455290139297,-0.9549313279850445,True,1592.0
billboard_2017_05,billboard,2017,05,The Chainsmokers and Coldplay,Something Just Like This,1.064724963752151,12.002896849932434,12.303823079078285,-0.9008801485289776,True,1333.0
suno_v4_5_1959_05,suno_v4_5,1959,05,Paul Anka,Lonely Boy,1.1599220089642466,13.474667667296652,13.644195792060131,-0.9159479388400644,True,2198.0
suno_v4_5_1961_05,suno_v4_5,1961,05,Del Shannon,Runaway,1.1118445167129856,5.972431740232774,6.46636064175609,-0.8456406499668306,True,1559.0
suno_v4_5_1962_04,suno_v4_5,1962,04,Bobby Vinton,Roses Are Red (My Love),1.0288223498491842,12.046881637965148,12.462309875973077,-0.9413096344045465,True,2817.0
suno_v4_5_1965_02,suno_v4_5,1965,02,Four Tops,I Can't Help Myself (Sugar Pie Honey Bunch),1.2013793481031394,1.3221777570514388,1.8305075498465548,-0.6280043488632033,True,2295.0
suno_v4_5_1966_04,suno_v4_5,1966,04,The Monkees,Last Train to Clarksville,1.1486984127792013,10.090607389816178,10.62545841552722,-0.8949471303167384,True,1406.0
suno_v4_5_1965_05,suno_v4_5,1965,05,The Righteous Brothers,You've Lost That Lovin' Feelin',1.2202711083848745,16.153432521239587,16.295368447716527,-0.8884997974291013,True,2374.0
billboard_2015_04,billboard,2015,04,Fetty Wap,Trap Queen,0.6744709903082068,1.3104661751844229,0.7157613784678745,0.9580059461164571,True,3757.0
suno_v4_5_1964_03,suno_v4_5,1964,03,Louis Armstrong,"Hello, Dolly!",0.968567221843297,14.433025633018499,14.948389774764848,-0.9652474090523855,True,1790.0
billboard_2016_05,billboard,2016,05,Twenty One Pilots,Stressed Out,0.9264500941628774,12.486064646943134,12.819641946177853,-0.9149185043767099,True,1669.0
suno_v4_5_1967_04,suno_v4_5,1967,04,The Association,Windy,1.3217827320875843,1.0089143197030772,1.8192868268522826,-0.4422283732474693,True,2429.0
suno_v4_5_1966_03,suno_v4_5,1966,03,Jimmy Ruffin,What Becomes Of The Brokenhearted,1.1546924956683304,14.769847482035999,14.750625643769695,-0.886193511843742,True,2390.0
suno_v4_5_1967_03,suno_v4_5,1967,03,Bobbie Gentry,Ode to Billie Joe,1.0556383924646697,15.418046188393939,15.34901396684333,-0.8808519612654236,True,1586.0
suno_v4_5_1966_02,suno_v4_5,1966,02,? and the Mysterians,96 Tears,1.3195768594556128,1.0542173478131684,2.0365348193523864,-0.6914017154665122,True,1857.0
suno_v4_5_1966_01,suno_v4_5,1966,01,The Mamas & The Papas,California Dreamin',1.2543551603928367,12.218318411335881,12.723647816882945,-0.9112935723902543,True,1759.0
billboard_2018_02,billboard,2018,02,Ed Sheeran,Perfect,1.1303139548576546,14.240552705286154,14.980646117592386,-0.9607243044389936,True,2043.0
billboard_2019_01,billboard,2019,01,Lil Nas X feat. Billy Ray Cyrus,Old Town Road - Remix,0.9191242103038645,1.4196947570644514,1.0476973729484502,0.8080430002271565,True,3664.0
billboard_2016_03,billboard,2016,03,Drake feat. Wizkid and Kyla,One Dance,0.8934370904491182,8.647843221394515,0.9042717766356021,0.9931051945755327,True,2588.0
billboard_2020_03,billboard,2020,03,Roddy Ricch,The Box,1.1078521633028422,13.925650199211388,14.163923992278399,-0.9026793544760697,True,2130.0
billboard_2017_02,billboard,2017,02,Luis Fonsi and Daddy Yankee feat. Justin Bieber,Despacito (Remix),0.912339778924041,9.322872681806896,0.9937250248976532,0.9963996866629231,True,3774.0
suno_v4_5_1968_01,suno_v4_5,1968,01,The Beatles,Hey Jude,1.2433605402515724,2.0933284225608766,1.605960947941947,0.35587538391500195,True,3061.0
billboard_2019_05,billboard,2019,05,Post Malone,Wow,1.1192317594068026,13.276066650839555,13.524326995647343,-0.8886326009094437,True,2628.0
suno_v4_5_1971_01,suno_v4_5,1971,01,Three Dog Night,Joy To The World,1.1775021764250535,15.543425597447774,15.407959751417593,-0.8668234221449128,True,1837.0
suno_v4_5_1963_02,suno_v4_5,1963,02,Skeeter Davis,The End of the World,1.093524764797563,13.189579968743862,13.215614172605825,-0.8915847615039827,True,7640.0
suno_v4_5_1969_05,suno_v4_5,1969,05,Sly and the Family Stone,Everyday People,0.983326419452496,1.5007551545202098,1.2379576033444488,0.1664371147735183,True,3036.0
